,DATE,temp,feels_like,temp_min,temp_max,pressure,humidity,Clear,Clouds,Drizzle,Fog,Mist,Rain,Smoke,Snow,DATES
199,2018-01-09 07:00:00,5.11,-1.96,4.85,6.38,1003,93,0,0,1,0,0,0,0,0,2018-01-09 07:00:00
200,2018-01-09 08:00:00,5.09,-4.5,4.66,6.27,1002,93,0,0,1,0,0,0,0,0,2018-01-09 08:00:00
201,2018-01-09 09:00:00,5.1,-2.69,4.74,6.39,1002,93,0,0,1,0,0,0,0,0,2018-01-09 09:00:00
202,2018-01-09 10:00:00,5.05,-3.11,4.66,5.91,1001,93,0,0,1,0,0,0,0,0,2018-01-09 10:00:00
203,2018-01-09 11:00:00,5.52,-3.06,5.0,6.36,1000,100,0,0,1,0,0,0,0,0,2018-01-09 11:00:00
204,2018-01-09 12:00:00,6.08,-2.24,5.93,6.99,999,93,0,0,1,0,0,0,0,0,2018-01-09 12:00:00
205,2018-01-09 13:00:00,6.56,-0.22,6.0,7.53,997,93,0,0,1,0,0,0,0,0,2018-01-09 13:00:00
206,2018-01-09 14:00:00,6.61,0.42,6.0,7.9,996,100,0,0,1,0,0,0,0,0,2018-01-09 14:00:00
207,2018-01-09 15:00:00,7.48,0.17,7.0,8.04,995,93,0,0,1,0,0,0,0,0,2018-01-09 15:00:00
208,2018-01-09 16:00:00,7.49,-1.98,7.0,8.18,994,93,0,0,1,0,0,0,0,0,2018-01-09 16:00:00
209,2018-01-09 17:00:00,7.51,-1.23,7.0,8.3,994,93,0,0,1,0,0,0,0,0,2018-01-09 17:00:00
210,2018-01-09 18:00:00,7.99,-0.65,7.54,8.38,994,93,0,0,1,0,0,0,0,0,2018-01-09 18:00:00
211,2018-01-09 19:00:00,8.42,2.04,7.8,9.0,994,93,0,0,1,0,0,0,0,0,2018-01-09 19:00:00
212,2018-01-09 20:00:00,8.05,4.97,7.64,8.84,994,87,0,1,0,0,0,0,0,0,2018-01-09 20:00:00
213,2018-01-09 21:00:00,7.2,4.15,7.0,8.84,995,93,0,1,0,0,0,0,0,0,2018-01-09 21:00:00
214,2018-01-09 22:00:00,5.79,1.73,5.0,8.14,996,93,0,1,0,0,0,0,0,0,2018-01-09 22:00:00
215,2018-01-09 23:00:00,6.0,2.35,4.56,7.29,997,93,0,1,0,0,0,0,0,0,2018-01-09 23:00:00
216,2018-01-10 00:00:00,5.07,0.7,3.38,6.54,998,87,0,1,0,0,0,0,0,0,2018-01-10 00:00:00
217,2018-01-10 01:00:00,5.0,0.79,3.8,6.04,998,93,0,1,0,0,0,0,0,0,2018-01-10 01:00:00
218,2018-01-10 02:00:00,4.44,-0.04,2.17,5.64,998,87,0,1,0,0,0,0,0,0,2018-01-10 02:00:00
219,2018-01-10 03:00:00,4.02,0.72,2.82,5.3,999,93,0,1,0,0,0,0,0,0,2018-01-10 03:00:00
220,2018-01-10 04:00:00,4.46,0.15,2.72,5.1,1000,93,0,1,0,0,0,0,0,0,2018-01-10 04:00:00
221,2018-01-10 05:00:00,4.43,0.84,2.61,5.0,1000,93,0,1,0,0,0,0,0,0,2018-01-10 05:00:00
222,2018-01-10 06:00:00,3.86,-0.55,0.92,5.0,1001,93,0,1,0,0,0,0,0,0,2018-01-10 06:00:00
223,2018-01-10 07:00:00,3.48,-0.64,2.1,4.11,1001,93,0,1,0,0,0,0,0,0,2018-01-10 07:00:00
224,2018-01-10 08:00:00,2.54,0.29,1.22,3.84,1002,87,0,1,0,0,0,0,0,0,2018-01-10 08:00:00
225,2018-01-10 09:00:00,1.14,-1.03,0.0,3.61,1002,100,0,0,0,1,0,0,0,0,2018-01-10 09:00:00
226,2018-01-10 10:00:00,2.48,-0.19,1.0,4.0,1003,100,0,1,0,0,0,0,0,0,2018-01-10 10:00:00
227,2018-01-10 11:00:00,5.53,3.23,3.2,7.0,1003,93,0,1,0,0,0,0,0,0,2018-01-10 11:00:00
228,2018-01-10 12:00:00,6.57,3.56,4.45,7.0,1003,87,0,1,0,0,0,0,0,0,2018-01-10 12:00:00
229,2018-01-10 13:00:00,6.2,2.76,4.77,7.0,1003,87,0,1,0,0,0,0,0,0,2018-01-10 13:00:00
230,2018-01-10 14:00:00,6.22,2.61,4.83,7.0,1003,93,0,1,0,0,0,0,0,0,2018-01-10 14:00:00
231,2018-01-10 15:00:00,5.35,1.57,4.78,6.0,1004,93,0,0,0,1,0,0,0,0,2018-01-10 15:00:00
232,2018-01-10 16:00:00,4.49,1.1,4.0,5.0,1004,100,0,0,0,1,0,0,0,0,2018-01-10 16:00:00
233,2018-01-10 17:00:00,4.12,0.66,3.98,5.44,1005,100,0,0,0,1,0,0,0,0,2018-01-10 17:00:00
234,2018-01-10 18:00:00,4.64,0.36,4.0,6.16,1005,93,0,0,0,1,0,0,0,0,2018-01-10 18:00:00
235,2018-01-10 19:00:00,4.24,0.45,4.0,6.61,1006,100,0,0,0,1,0,0,0,0,2018-01-10 19:00:00
236,2018-01-10 20:00:00,4.33,1.27,4.0,7.11,1007,100,0,0,0,1,0,0,0,0,2018-01-10 20:00:00
237,2018-01-10 21:00:00,5.19,1.58,4.9,7.31,1008,100,0,1,0,0,0,0,0,0,2018-01-10 21:00:00
238,2018-01-10 22:00:00,5.03,0.31,3.62,6.78,1009,100,0,0,0,1,0,0,0,0,2018-01-10 22:00:00
239,2018-01-10 23:00:00,5.03,0.31,3.73,6.69,1010,100,0,0,0,1,0,0,0,0,2018-01-10 23:00:00
240,2018-01-11 00:00:00,4.5,0.39,3.19,6.33,1011,100,0,0,0,0,1,0,0,0,2018-01-11 00:00:00
241,2018-01-11 00:00:00,4.5,0.39,3.19,6.33,1011,100,0,0,0,1,0,0,0,0,2018-01-11 00:00:00
242,2018-01-11 01:00:00,4.46,0.71,2.86,6.1,1012,100,0,0,0,0,1,0,0,0,2018-01-11 01:00:00
243,2018-01-11 01:00:00,4.46,0.71,2.86,6.1,1012,100,0,0,0,1,0,0,0,0,2018-01-11 01:00:00
244,2018-01-11 02:00:00,4.03,0.92,3.0,6.07,1013,100,0,0,0,0,1,0,0,0,2018-01-11 02:00:00
245,2018-01-11 03:00:00,2.71,-0.64,1.0,5.8,1014,100,0,0,0,0,1,0,0,0,2018-01-11 03:00:00
246,2018-01-11 03:00:00,2.71,-0.64,1.0,5.8,1014,100,0,0,0,1,0,0,0,0,2018-01-11 03:00:00
247,2018-01-11 04:00:00,3.21,-0.42,2.0,5.91,1015,100,0,1,0,0,0,0,0,0,2018-01-11 04:00:00
248,2018-01-11 05:00:00,3.24,-0.38,2.0,6.0,1016,100,0,1,0,0,0,0,0,0,2018-01-11 05:00:00
249,2018-01-11 06:00:00,2.4,-1.0,1.0,5.94,1017,100,0,1,0,0,0,0,0,0,2018-01-11 06:00:00
250,2018-01-11 07:00:00,2.36,-1.42,1.0,5.88,1019,100,0,1,0,0,0,0,0,0,2018-01-11 07:00:00
251,2018-01-11 08:00:00,2.33,-0.73,1.0,5.82,1019,100,0,1,0,0,0,0,0,0,2018-01-11 08:00:00
252,2018-01-11 09:00:00,1.44,-2.12,0.0,5.61,1020,100,0,1,0,0,0,0,0,0,2018-01-11 09:00:00
253,2018-01-11 10:00:00,1.86,-1.28,1.0,5.18,1021,100,0,1,0,0,0,0,0,0,2018-01-11 10:00:00
254,2018-01-11 11:00:00,2.75,-1.32,2.0,5.35,1022,100,0,1,0,0,0,0,0,0,2018-01-11 11:00:00
255,2018-01-11 12:00:00,3.72,0.0,3.0,5.67,1022,93,0,1,0,0,0,0,0,0,2018-01-11 12:00:00
256,2018-01-11 13:00:00,4.17,0.17,4.0,5.83,1023,93,0,1,0,0,0,0,0,0,2018-01-11 13:00:00
257,2018-01-11 14:00:00,3.78,0.44,3.0,5.81,1023,93,0,1,0,0,0,0,0,0,2018-01-11 14:00:00
258,2018-01-11 15:00:00,3.79,0.8,3.0,5.82,1023,93,0,1,0,0,0,0,0,0,2018-01-11 15:00:00
259,2018-01-11 16:00:00,3.28,0.57,3.0,5.67,1023,93,0,0,0,1,0,0,0,0,2018-01-11 16:00:00
260,2018-01-11 17:00:00,2.83,-0.5,2.0,5.62,1023,100,0,0,0,1,0,0,0,0,2018-01-11 17:00:00
261,2018-01-11 18:00:00,1.89,-0.52,0.0,5.5,1024,100,0,0,0,1,0,0,0,0,2018-01-11 18:00:00
262,2018-01-11 19:00:00,1.34,-1.32,-1.0,5.19,1025,93,0,1,0,0,0,0,0,0,2018-01-11 19:00:00
263,2018-01-11 20:00:00,0.53,-1.73,-2.0,5.44,1024,100,0,0,0,0,1,0,0,0,2018-01-11 20:00:00
264,2018-01-11 21:00:00,-0.34,-3.82,-3.0,5.53,1024,100,0,1,0,0,0,0,0,0,2018-01-11 21:00:00
265,2018-01-11 22:00:00,0.64,-3.77,-1.0,5.41,1024,100,0,1,0,0,0,0,0,0,2018-01-11 22:00:00
266,2018-01-11 23:00:00,1.2,-3.64,-2.0,5.49,1024,93,0,1,0,0,0,0,0,0,2018-01-11 23:00:00
267,2018-01-12 00:00:00,1.26,-3.57,-2.0,5.58,1024,93,0,1,0,0,0,0,0,0,2018-01-12 00:00:00
268,2018-01-12 01:00:00,1.34,-3.12,-3.0,5.59,1024,93,0,1,0,0,0,0,0,0,2018-01-12 01:00:00
269,2018-01-12 02:00:00,1.72,-3.76,-2.0,5.57,1023,93,0,1,0,0,0,0,0,0,2018-01-12 02:00:00
270,2018-01-12 03:00:00,3.79,-2.95,2.0,5.78,1022,87,0,1,0,0,0,0,0,0,2018-01-12 03:00:00
271,2018-01-12 04:00:00,3.4,-3.77,1.0,5.75,1022,87,0,1,0,0,0,0,0,0,2018-01-12 04:00:00
272,2018-01-12 05:00:00,3.01,-3.13,0.0,5.75,1022,87,0,1,0,0,0,0,0,0,2018-01-12 05:00:00
273,2018-01-12 06:00:00,4.19,-2.29,3.0,5.86,1021,81,0,1,0,0,0,0,0,0,2018-01-12 06:00:00
274,2018-01-12 07:00:00,4.6,-2.54,3.81,5.97,1021,81,0,1,0,0,0,0,0,0,2018-01-12 07:00:00
275,2018-01-12 08:00:00,5.03,-1.68,4.18,6.19,1020,81,0,1,0,0,0,0,0,0,2018-01-12 08:00:00
276,2018-01-12 09:00:00,5.93,-0.81,4.68,6.47,1020,75,0,1,0,0,0,0,0,0,2018-01-12 09:00:00
277,2018-01-12 10:00:00,6.94,1.12,6.03,7.24,1020,76,0,1,0,0,0,0,0,0,2018-01-12 10:00:00
278,2018-01-12 11:00:00,7.85,0.75,6.6,8.0,1020,76,0,1,0,0,0,0,0,0,2018-01-12 11:00:00
279,2018-01-12 12:00:00,7.93,-0.05,7.27,8.0,1019,71,0,1,0,0,0,0,0,0,2018-01-12 12:00:00
280,2018-01-12 13:00:00,7.95,0.69,7.48,8.0,1018,71,0,1,0,0,0,0,0,0,2018-01-12 13:00:00
281,2018-01-12 14:00:00,7.96,0.51,7.49,8.0,1017,76,0,1,0,0,0,0,0,0,2018-01-12 14:00:00
282,2018-01-12 15:00:00,7.97,1.07,7.51,8.07,1017,81,0,1,0,0,0,0,0,0,2018-01-12 15:00:00
283,2018-01-12 16:00:00,7.96,0.33,7.34,8.06,1016,81,0,1,0,0,0,0,0,0,2018-01-12 16:00:00
284,2018-01-12 17:00:00,7.97,2.51,7.38,8.12,1016,81,0,1,0,0,0,0,0,0,2018-01-12 17:00:00
285,2018-01-12 18:00:00,7.99,0.01,7.56,8.21,1015,81,0,1,0,0,0,0,0,0,2018-01-12 18:00:00
286,2018-01-12 19:00:00,8.0,-0.85,7.66,8.26,1015,87,0,1,0,0,0,0,0,0,2018-01-12 19:00:00
287,2018-01-12 20:00:00,7.99,-0.86,7.59,8.2,1014,87,0,1,0,0,0,0,0,0,2018-01-12 20:00:00
288,2018-01-12 21:00:00,7.97,-0.16,7.52,8.13,1014,87,0,1,0,0,0,0,0,0,2018-01-12 21:00:00
289,2018-01-12 22:00:00,7.97,-1.82,7.48,8.16,1014,81,0,1,0,0,0,0,0,0,2018-01-12 22:00:00
290,2018-01-12 23:00:00,7.49,0.54,7.0,8.12,1013,93,0,1,0,0,0,0,0,0,2018-01-12 23:00:00
291,2018-01-13 00:00:00,7.96,-1.47,7.43,8.07,1013,81,0,1,0,0,0,0,0,0,2018-01-13 00:00:00
292,2018-01-13 01:00:00,7.47,-0.2,6.88,8.01,1012,93,0,0,1,0,0,0,0,0,2018-01-13 01:00:00
293,2018-01-13 02:00:00,7.47,-0.56,6.91,8.0,1012,93,0,1,0,0,0,0,0,0,2018-01-13 02:00:00
294,2018-01-13 03:00:00,7.96,-0.02,7.42,8.0,1011,81,0,0,1,0,0,0,0,0,2018-01-13 03:00:00
295,2018-01-13 04:00:00,7.46,0.66,6.91,8.0,1010,87,0,1,0,0,0,0,0,0,2018-01-13 04:00:00
296,2018-01-13 05:00:00,7.45,-1.15,6.8,8.0,1010,87,0,1,0,0,0,0,0,0,2018-01-13 05:00:00
297,2018-01-13 06:00:00,7.05,-3.07,6.73,7.8,1009,87,0,0,1,0,0,0,0,0,2018-01-13 06:00:00
298,2018-01-13 07:00:00,7.44,0.12,6.82,8.0,1009,93,0,0,1,0,0,0,0,0,2018-01-13 07:00:00
299,2018-01-13 08:00:00,7.43,-0.97,6.82,8.0,1009,93,0,0,1,0,0,0,0,0,2018-01-13 08:00:00
300,2018-01-13 09:00:00,7.43,-0.61,6.77,8.0,1009,93,0,0,1,0,0,0,0,0,2018-01-13 09:00:00
301,2018-01-13 10:00:00,7.41,-1.71,6.68,8.0,1009,93,0,0,1,0,0,0,0,0,2018-01-13 10:00:00
302,2018-01-13 11:00:00,7.41,-0.63,6.62,8.0,1010,93,0,0,1,0,0,0,0,0,2018-01-13 11:00:00
303,2018-01-13 12:00:00,8.28,1.65,6.95,9.0,1010,87,0,0,1,0,0,0,0,0,2018-01-13 12:00:00
304,2018-01-13 13:00:00,8.32,2.42,7.23,9.0,1010,87,0,0,1,0,0,0,0,0,2018-01-13 13:00:00
305,2018-01-13 14:00:00,7.99,1.66,7.62,8.19,1010,87,0,0,1,0,0,0,0,0,2018-01-13 14:00:00
306,2018-01-13 15:00:00,7.92,1.43,7.0,9.0,1010,93,0,0,1,0,0,0,0,0,2018-01-13 15:00:00
307,2018-01-13 16:00:00,8.0,0.95,7.48,8.47,1010,87,0,0,1,0,0,0,0,0,2018-01-13 16:00:00
308,2018-01-13 17:00:00,7.56,0.51,7.0,8.47,1011,100,0,0,1,0,0,0,0,0,2018-01-13 17:00:00
309,2018-01-13 18:00:00,8.0,2.25,7.52,8.48,1012,93,0,0,1,0,0,0,0,0,2018-01-13 18:00:00
310,2018-01-13 19:00:00,7.55,3.38,7.0,8.45,1012,100,0,1,0,0,0,0,0,0,2018-01-13 19:00:00
311,2018-01-13 20:00:00,7.13,4.07,7.0,8.28,1012,93,0,1,0,0,0,0,0,0,2018-01-13 20:00:00
312,2018-01-13 21:00:00,5.56,1.82,3.0,8.08,1013,93,0,1,0,0,0,0,0,0,2018-01-13 21:00:00
313,2018-01-13 22:00:00,6.31,2.35,5.0,8.08,1014,93,0,1,0,0,0,0,0,0,2018-01-13 22:00:00
314,2018-01-13 23:00:00,6.31,2.94,5.0,8.01,1014,100,0,1,0,0,0,0,0,0,2018-01-13 23:00:00
315,2018-01-14 00:00:00,6.32,3.09,5.0,8.02,1014,93,0,1,0,0,0,0,0,0,2018-01-14 00:00:00
316,2018-01-14 01:00:00,5.09,1.98,3.0,7.97,1014,93,0,1,0,0,0,0,0,0,2018-01-14 01:00:00
317,2018-01-14 02:00:00,4.54,1.69,4.0,7.85,1015,93,0,1,0,0,0,0,0,0,2018-01-14 02:00:00
318,2018-01-14 03:00:00,2.38,-0.31,1.0,7.68,1015,100,0,1,0,0,0,0,0,0,2018-01-14 03:00:00
319,2018-01-14 04:00:00,4.06,0.04,3.0,7.73,1014,93,0,1,0,0,0,0,0,0,2018-01-14 04:00:00
320,2018-01-14 05:00:00,3.68,-0.4,3.0,7.79,1014,93,0,1,0,0,0,0,0,0,2018-01-14 05:00:00
321,2018-01-14 06:00:00,4.14,0.33,3.0,7.82,1014,87,0,1,0,0,0,0,0,0,2018-01-14 06:00:00
322,2018-01-14 07:00:00,2.05,-1.72,0.0,7.59,1015,87,0,1,0,0,0,0,0,0,2018-01-14 07:00:00
323,2018-01-14 08:00:00,2.47,-0.73,0.0,7.37,1014,93,0,1,0,0,0,0,0,0,2018-01-14 08:00:00
324,2018-01-14 09:00:00,3.19,-0.44,2.0,7.51,1015,100,0,1,0,0,0,0,0,0,2018-01-14 09:00:00
325,2018-01-14 10:00:00,4.54,1.33,4.0,7.66,1014,93,0,1,0,0,0,0,0,0,2018-01-14 10:00:00
326,2018-01-14 11:00:00,6.63,3.99,6.0,8.03,1014,87,0,1,0,0,0,0,0,0,2018-01-14 11:00:00
327,2018-01-14 12:00:00,7.96,4.12,7.32,8.05,1013,76,0,1,0,0,0,0,0,0,2018-01-14 12:00:00
328,2018-01-14 13:00:00,7.97,1.61,7.37,8.07,1012,76,0,1,0,0,0,0,0,0,2018-01-14 13:00:00
329,2018-01-14 14:00:00,7.97,1.79,7.48,8.12,1010,71,0,1,0,0,0,0,0,0,2018-01-14 14:00:00
330,2018-01-14 15:00:00,7.96,0.7,7.34,8.07,1009,71,0,1,0,0,0,0,0,0,2018-01-14 15:00:00
331,2018-01-14 16:00:00,7.96,0.69,7.26,8.09,1008,81,0,1,0,0,0,0,0,0,2018-01-14 16:00:00
332,2018-01-14 17:00:00,7.97,1.42,7.28,8.17,1007,81,0,1,0,0,0,0,0,0,2018-01-14 17:00:00
333,2018-01-14 18:00:00,7.06,-0.18,6.62,8.03,1006,87,0,0,0,0,0,1,0,0,2018-01-14 18:00:00
334,2018-01-14 19:00:00,7.05,-0.91,6.51,7.98,1004,87,0,0,1,0,0,0,0,0,2018-01-14 19:00:00
335,2018-01-14 20:00:00,7.96,-0.53,7.18,8.12,1002,87,0,1,0,0,0,0,0,0,2018-01-14 20:00:00
336,2018-01-14 21:00:00,8.0,-0.27,7.55,8.38,1001,93,0,0,1,0,0,0,0,0,2018-01-14 21:00:00
337,2018-01-14 22:00:00,8.91,1.7,7.99,9.0,1000,87,0,0,1,0,0,0,0,0,2018-01-14 22:00:00
338,2018-01-14 23:00:00,8.95,0.53,8.21,9.0,999,93,0,0,1,0,0,0,0,0,2018-01-14 23:00:00
339,2018-01-15 00:00:00,9.0,0.59,8.5,9.41,998,93,0,1,0,0,0,0,0,0,2018-01-15 00:00:00
340,2018-01-15 01:00:00,9.07,2.39,9.0,9.83,997,100,0,0,1,0,0,0,0,0,2018-01-15 01:00:00
341,2018-01-15 02:00:00,9.53,2.34,9.0,10.0,996,93,0,1,0,0,0,0,0,0,2018-01-15 02:00:00
342,2018-01-15 03:00:00,9.05,3.08,8.89,9.77,995,100,0,0,1,0,0,0,0,0,2018-01-15 03:00:00
343,2018-01-15 04:00:00,9.03,2.79,8.68,9.61,994,93,0,0,1,0,0,0,0,0,2018-01-15 04:00:00
344,2018-01-15 05:00:00,9.01,3.49,8.75,9.45,993,93,0,1,0,0,0,0,0,0,2018-01-15 05:00:00
345,2018-01-15 06:00:00,9.0,3.48,8.65,9.37,992,93,0,0,1,0,0,0,0,0,2018-01-15 06:00:00
346,2018-01-15 07:00:00,8.51,2.15,7.92,9.0,992,93,0,0,1,0,0,0,0,0,2018-01-15 07:00:00
347,2018-01-15 08:00:00,8.01,1.17,7.66,8.6,992,93,0,0,1,0,0,0,0,0,2018-01-15 08:00:00
348,2018-01-15 09:00:00,7.12,1.53,7.0,8.21,992,93,0,1,0,0,0,0,0,0,2018-01-15 09:00:00
349,2018-01-15 10:00:00,7.07,-0.53,6.88,8.0,993,87,0,1,0,0,0,0,0,0,2018-01-15 10:00:00
350,2018-01-15 11:00:00,7.03,-1.65,6.78,7.56,994,87,0,1,0,0,0,0,0,0,2018-01-15 11:00:00
351,2018-01-15 12:00:00,7.0,-0.81,6.6,7.33,993,81,0,1,0,0,0,0,0,0,2018-01-15 12:00:00
352,2018-01-15 13:00:00,6.97,-2.09,6.58,7.19,993,76,0,1,0,0,0,0,0,0,2018-01-15 13:00:00
353,2018-01-15 14:00:00,6.51,-0.12,6.0,7.02,992,87,0,0,0,0,0,1,0,0,2018-01-15 14:00:00
354,2018-01-15 15:00:00,6.53,-2.96,6.0,7.0,992,76,0,0,0,0,0,1,0,0,2018-01-15 15:00:00
355,2018-01-15 16:00:00,5.57,-4.29,5.0,6.56,992,81,0,0,0,0,0,1,0,0,2018-01-15 16:00:00
356,2018-01-15 17:00:00,5.16,-3.15,5.0,6.44,992,87,0,0,0,0,0,1,0,0,2018-01-15 17:00:00
357,2018-01-15 18:00:00,5.1,-2.32,4.95,6.09,992,81,0,1,0,0,0,0,0,0,2018-01-15 18:00:00
358,2018-01-15 19:00:00,5.08,-2.34,4.98,5.94,991,81,0,1,0,0,0,0,0,0,2018-01-15 19:00:00
359,2018-01-15 20:00:00,5.04,-2.39,4.77,5.75,991,81,0,1,0,0,0,0,0,0,2018-01-15 20:00:00
360,2018-01-15 21:00:00,4.17,-3.79,4.0,5.55,991,93,0,0,0,0,0,1,0,0,2018-01-15 21:00:00
361,2018-01-15 22:00:00,4.62,-2.15,4.0,5.46,991,81,0,1,0,0,0,0,0,0,2018-01-15 22:00:00
362,2018-01-15 23:00:00,3.21,-6.14,3.0,4.87,991,87,0,1,0,0,0,0,0,0,2018-01-15 23:00:00
363,2018-01-16 00:00:00,3.18,-5.46,3.0,4.76,992,87,0,1,0,0,0,0,0,0,2018-01-16 00:00:00
364,2018-01-16 01:00:00,3.13,-4.44,2.9,4.53,992,87,0,1,0,0,0,0,0,0,2018-01-16 01:00:00
365,2018-01-16 02:00:00,2.62,-5.03,2.0,4.26,992,87,0,1,0,0,0,0,0,0,2018-01-16 02:00:00
366,2018-01-16 03:00:00,3.05,-5.76,2.33,4.13,992,81,0,1,0,0,0,0,0,0,2018-01-16 03:00:00
367,2018-01-16 04:00:00,3.01,-4.94,2.06,4.0,992,87,0,1,0,0,0,0,0,0,2018-01-16 04:00:00
368,2018-01-16 05:00:00,1.75,-7.82,1.0,3.78,992,87,0,1,0,0,0,0,0,0,2018-01-16 05:00:00
369,2018-01-16 06:00:00,2.16,-7.72,1.9,3.89,992,87,0,1,0,0,0,0,0,0,2018-01-16 06:00:00
370,2018-01-16 07:00:00,1.77,-8.16,1.0,3.87,993,87,0,1,0,0,0,0,0,0,2018-01-16 07:00:00
371,2018-01-16 08:00:00,2.06,-6.75,1.58,3.27,993,87,0,1,0,0,0,0,0,0,2018-01-16 08:00:00
372,2018-01-16 09:00:00,2.03,-6.78,1.41,3.11,993,87,0,1,0,0,0,0,0,0,2018-01-16 09:00:00
373,2018-01-16 10:00:00,2.15,-5.56,1.87,3.76,993,87,0,1,0,0,0,0,0,0,2018-01-16 10:00:00
374,2018-01-16 11:00:00,3.03,-5.63,2.36,3.89,993,87,0,1,0,0,0,0,0,0,2018-01-16 11:00:00
375,2018-01-16 12:00:00,2.54,-5.69,2.0,3.57,992,93,0,0,0,0,0,0,0,1,2018-01-16 12:00:00
376,2018-01-16 13:00:00,2.11,-5.83,1.69,3.41,992,93,0,0,0,0,0,0,0,1,2018-01-16 13:00:00
377,2018-01-16 14:00:00,1.31,-7.11,1.0,3.44,992,93,0,1,0,0,0,0,0,0,2018-01-16 14:00:00
378,2018-01-16 15:00:00,2.08,-6.01,1.64,3.33,991,87,0,1,0,0,0,0,0,0,2018-01-16 15:00:00
379,2018-01-16 16:00:00,1.64,-8.47,1.0,3.05,991,80,0,1,0,0,0,0,0,0,2018-01-16 16:00:00
380,2018-01-16 17:00:00,0.79,-8.43,0.0,3.01,991,93,0,0,0,0,0,0,0,1,2018-01-16 17:00:00
381,2018-01-16 18:00:00,0.75,-6.68,0.0,2.72,991,93,0,0,0,0,0,0,0,1,2018-01-16 18:00:00
382,2018-01-16 19:00:00,0.24,-7.98,0.0,2.35,991,93,0,0,0,0,0,0,0,1,2018-01-16 19:00:00
383,2018-01-16 20:00:00,0.69,-7.25,0.0,2.5,991,86,0,0,0,0,0,0,0,1,2018-01-16 20:00:00
384,2018-01-16 21:00:00,0.26,-8.31,0.0,2.73,992,93,0,0,0,0,0,0,0,1,2018-01-16 21:00:00
385,2018-01-16 22:00:00,0.23,-9.42,0.0,2.53,993,93,0,1,0,0,0,0,0,0,2018-01-16 22:00:00
386,2018-01-16 23:00:00,0.29,-8.86,0.0,2.84,994,100,0,0,0,0,0,0,0,1,2018-01-16 23:00:00
387,2018-01-17 00:00:00,0.7,-8.02,0.0,3.04,995,100,0,0,0,0,0,0,0,1,2018-01-17 00:00:00
388,2018-01-17 01:00:00,0.71,-8.16,0.0,3.14,996,93,0,1,0,0,0,0,0,0,2018-01-17 01:00:00
389,2018-01-17 02:00:00,1.21,-8.31,0.9,3.49,998,93,0,0,0,0,0,0,0,1,2018-01-17 02:00:00
390,2018-01-17 03:00:00,1.26,-8.97,1.0,3.76,999,93,0,0,0,0,0,0,0,1,2018-01-17 03:00:00
391,2018-01-17 04:00:00,1.32,-8.18,1.0,4.02,1000,93,0,1,0,0,0,0,0,0,2018-01-17 04:00:00
392,2018-01-17 05:00:00,1.82,-8.11,1.0,4.29,1002,87,0,1,0,0,0,0,0,0,2018-01-17 05:00:00
393,2018-01-17 06:00:00,1.36,-7.05,1.0,4.37,1003,93,0,0,0,0,0,0,0,1,2018-01-17 06:00:00
394,2018-01-17 07:00:00,1.82,-5.59,1.0,4.45,1004,87,0,1,0,0,0,0,0,0,2018-01-17 07:00:00
395,2018-01-17 08:00:00,1.76,-4.8,1.0,4.41,1004,93,0,1,0,0,0,0,0,0,2018-01-17 08:00:00
396,2018-01-17 09:00:00,2.21,-5.66,2.0,4.34,1005,80,0,1,0,0,0,0,0,0,2018-01-17 09:00:00
397,2018-01-17 10:00:00,2.23,-5.84,2.0,4.3,1005,87,0,1,0,0,0,0,0,0,2018-01-17 10:00:00
398,2018-01-17 11:00:00,3.17,-5.62,3.0,4.72,1006,81,0,1,0,0,0,0,0,0,2018-01-17 11:00:00
399,2018-01-17 12:00:00,4.1,-5.64,3.89,5.16,1006,81,0,1,0,0,0,0,0,0,2018-01-17 12:00:00
400,2018-01-17 13:00:00,5.02,-3.3,4.55,5.59,1006,75,0,1,0,0,0,0,0,0,2018-01-17 13:00:00
401,2018-01-17 14:00:00,4.69,-4.04,4.0,5.9,1005,75,0,1,0,0,0,0,0,0,2018-01-17 14:00:00
402,2018-01-17 15:00:00,4.68,-3.52,4.0,5.95,1005,81,0,1,0,0,0,0,0,0,2018-01-17 15:00:00
403,2018-01-17 16:00:00,4.61,-2.53,4.0,5.59,1003,81,0,0,0,0,0,1,0,0,2018-01-17 16:00:00
404,2018-01-17 17:00:00,4.09,-2.97,3.83,5.14,1002,87,0,1,0,0,0,0,0,0,2018-01-17 17:00:00
405,2018-01-17 18:00:00,4.01,-1.81,3.28,4.72,1000,93,0,0,0,0,0,1,0,0,2018-01-17 18:00:00
406,2018-01-17 19:00:00,6.96,2.42,3.0,13.0,997,93,0,0,0,0,0,1,0,0,2018-01-17 19:00:00
407,2018-01-17 20:00:00,4.07,-2.46,3.0,6.03,993,93,0,0,1,0,0,0,0,0,2018-01-17 20:00:00
408,2018-01-17 21:00:00,7.94,1.45,7.21,8.11,993,93,0,0,1,0,0,0,0,0,2018-01-17 21:00:00
409,2018-01-17 22:00:00,9.46,0.81,9.0,10.0,987,93,0,0,1,0,0,0,0,0,2018-01-17 22:00:00
410,2018-01-17 23:00:00,9.94,-0.48,9.42,10.22,986,82,0,0,0,0,0,1,0,0,2018-01-17 23:00:00
411,2018-01-18 00:00:00,8.94,-3.53,8.09,9.39,986,81,0,1,0,0,0,0,0,0,2018-01-18 00:00:00
